C1_OBJ_NM,C2_NM,DT,C2,C1,PRD_SE,ITM_ID,TBL_ID,ITM_NM,TBL_NM,PRD_DE,LST_CHN_DE,C1_NM_ENG,C1_NM,ITM_NM_ENG,C2_NM_ENG,ORG_ID,C2_OBJ_NM,UNIT_NM_ENG,UNIT_NM
행정구역별,종사자,-,I_35,11101BSM2112054,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2013,2015-04-29,Myeongji 1(il)-dong,명지1동,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,-,I_35,11101BSM2112054,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2014,2016-03-10,Myeongji 1(il)-dong,명지1동,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,-,I_35,11101BSM2112054,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2015,2019-08-14,Myeongji 1(il)-dong,명지1동,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,-,I_35,11101BSM2112054,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2016,2018-06-26,Myeongji 1(il)-dong,명지1동,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,-,I_35,11101BSM2112054,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2017,2019-05-13,Myeongji 1(il)-dong,명지1동,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,-,I_35,11101BSM2112054,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2018,2020-05-25,Myeongji 1(il)-dong,명지1동,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,-,I_35,11101BSM2112054,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2019,2021-04-29,Myeongji 1(il)-dong,명지1동,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,-,I_35,11101BSM2112054,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2021,2025-06-02,Myeongji 1(il)-dong,명지1동,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,소계,320,I_13,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2011,2014-01-03,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Sub-total,542,종사자규모별,,
행정구역별,소계,348,I_13,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2012,2014-04-21,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Sub-total,542,종사자규모별,,
행정구역별,소계,461,I_13,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2013,2015-04-29,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Sub-total,542,종사자규모별,,
행정구역별,소계,584,I_13,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2014,2016-03-10,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Sub-total,542,종사자규모별,,
행정구역별,소계,636,I_13,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2015,2019-08-14,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Sub-total,542,종사자규모별,,
행정구역별,소계,642,I_13,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2016,2018-06-26,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Sub-total,542,종사자규모별,,
행정구역별,소계,665,I_13,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2017,2019-05-13,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Sub-total,542,종사자규모별,,
행정구역별,소계,685,I_13,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2018,2020-05-25,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Sub-total,542,종사자규모별,,
행정구역별,소계,741,I_13,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2019,2021-04-29,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Sub-total,542,종사자규모별,,
행정구역별,소계,1032,I_13,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2020,2022-10-19,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Sub-total,542,종사자규모별,,
행정구역별,소계,1021,I_13,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2021,2025-06-02,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Sub-total,542,종사자규모별,,
행정구역별,여성 대표자,91,I_14,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2011,2014-01-03,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,,542,종사자규모별,,
행정구역별,여성 대표자,93,I_14,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2012,2014-04-21,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,,542,종사자규모별,,
행정구역별,여성 대표자,118,I_14,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2013,2015-04-29,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,,542,종사자규모별,,
행정구역별,여성 대표자,139,I_14,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2014,2016-03-10,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,,542,종사자규모별,,
행정구역별,여성 대표자,158,I_14,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2015,2019-08-14,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,,542,종사자규모별,,
행정구역별,여성 대표자,155,I_14,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2016,2018-06-26,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,,542,종사자규모별,,
행정구역별,여성 대표자,165,I_14,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2017,2019-05-13,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,,542,종사자규모별,,
행정구역별,여성 대표자,171,I_14,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2018,2020-05-25,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,,542,종사자규모별,,
행정구역별,여성 대표자,172,I_14,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2019,2021-04-29,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,,542,종사자규모별,,
행정구역별,여성 대표자,243,I_14,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2020,2022-10-19,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,,542,종사자규모별,,
행정구역별,여성 대표자,230,I_14,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2021,2025-06-02,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,,542,종사자규모별,,
행정구역별,소계,1642,I_15,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2011,2014-01-03,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Sub-total,542,종사자규모별,,
행정구역별,소계,2020,I_15,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2012,2014-04-21,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Sub-total,542,종사자규모별,,
행정구역별,소계,2480,I_15,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2013,2015-04-29,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Sub-total,542,종사자규모별,,
행정구역별,소계,2855,I_15,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2014,2016-03-10,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Sub-total,542,종사자규모별,,
행정구역별,소계,2931,I_15,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2015,2019-08-14,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Sub-total,542,종사자규모별,,
행정구역별,소계,2892,I_15,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2016,2018-06-26,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Sub-total,542,종사자규모별,,
행정구역별,소계,2974,I_15,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2017,2019-05-13,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Sub-total,542,종사자규모별,,
행정구역별,소계,3186,I_15,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2018,2020-05-25,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Sub-total,542,종사자규모별,,
행정구역별,소계,3394,I_15,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2019,2021-04-29,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Sub-total,542,종사자규모별,,
행정구역별,소계,3521,I_15,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2020,2022-10-19,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Sub-total,542,종사자규모별,,
행정구역별,소계,3442,I_15,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2021,2025-06-02,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Sub-total,542,종사자규모별,,
행정구역별,남,1084,I_16,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2011,2014-01-03,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Male,542,종사자규모별,,
행정구역별,남,1335,I_16,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2012,2014-04-21,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Male,542,종사자규모별,,
행정구역별,남,1680,I_16,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2013,2015-04-29,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Male,542,종사자규모별,,
행정구역별,남,2050,I_16,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2014,2016-03-10,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Male,542,종사자규모별,,
행정구역별,남,2090,I_16,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2015,2019-08-14,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Male,542,종사자규모별,,
행정구역별,남,2020,I_16,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2016,2018-06-26,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Male,542,종사자규모별,,
행정구역별,남,2105,I_16,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2017,2019-05-13,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Male,542,종사자규모별,,
행정구역별,남,2223,I_16,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2018,2020-05-25,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Male,542,종사자규모별,,
행정구역별,남,2350,I_16,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2019,2021-04-29,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Male,542,종사자규모별,,
행정구역별,남,2499,I_16,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2020,2022-10-19,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Male,542,종사자규모별,,
행정구역별,남,2463,I_16,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2021,2025-06-02,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Male,542,종사자규모별,,
행정구역별,여,558,I_17,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2011,2014-01-03,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Female,542,종사자규모별,,
행정구역별,여,685,I_17,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2012,2014-04-21,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Female,542,종사자규모별,,
행정구역별,여,800,I_17,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2013,2015-04-29,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Female,542,종사자규모별,,
행정구역별,여,805,I_17,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2014,2016-03-10,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Female,542,종사자규모별,,
행정구역별,여,841,I_17,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2015,2019-08-14,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Female,542,종사자규모별,,
행정구역별,여,872,I_17,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2016,2018-06-26,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Female,542,종사자규모별,,
행정구역별,여,869,I_17,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2017,2019-05-13,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Female,542,종사자규모별,,
행정구역별,여,963,I_17,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2018,2020-05-25,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Female,542,종사자규모별,,
행정구역별,여,1044,I_17,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2019,2021-04-29,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Female,542,종사자규모별,,
행정구역별,여,1022,I_17,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2020,2022-10-19,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Female,542,종사자규모별,,
행정구역별,여,979,I_17,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2021,2025-06-02,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Female,542,종사자규모별,,
행정구역별,사업체,221,I_18,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2011,2014-01-03,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,221,I_18,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2012,2014-04-21,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,301,I_18,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2013,2015-04-29,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,387,I_18,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2014,2016-03-10,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,440,I_18,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2015,2019-08-14,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,453,I_18,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2016,2018-06-26,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,499,I_18,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2017,2019-05-13,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,480,I_18,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2018,2020-05-25,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,520,I_18,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2019,2021-04-29,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,836,I_18,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2020,2022-10-19,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,815,I_18,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2021,2025-06-02,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,종사자,518,I_19,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2011,2014-01-03,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,493,I_19,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2012,2014-04-21,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,633,I_19,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2013,2015-04-29,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,847,I_19,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2014,2016-03-10,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,963,I_19,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2015,2019-08-14,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,972,I_19,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2016,2018-06-26,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,1218,I_19,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2017,2019-05-13,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,1107,I_19,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2018,2020-05-25,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,1146,I_19,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2019,2021-04-29,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,1492,I_19,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2020,2022-10-19,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,1371,I_19,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2021,2025-06-02,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,사업체,70,I_20,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2011,2014-01-03,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,85,I_20,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2012,2014-04-21,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,111,I_20,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2013,2015-04-29,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,144,I_20,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2014,2016-03-10,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,151,I_20,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2015,2019-08-14,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,143,I_20,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2016,2018-06-26,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,120,I_20,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2017,2019-05-13,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,148,I_20,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2018,2020-05-25,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,146,I_20,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2019,2021-04-29,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,138,I_20,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2020,2022-10-19,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,146,I_20,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2021,2025-06-02,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,종사자,447,I_21,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2011,2014-01-03,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,568,I_21,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2012,2014-04-21,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,729,I_21,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2013,2015-04-29,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,914,I_21,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2014,2016-03-10,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,992,I_21,11101BSM2112055,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2015,2019-08-14,Garak-dong,가락동,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
